run,time,src,dest,path,hops,latency_ms,delivered,alpha
alpha0_run4,67,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,58.08,1,0.0
alpha0_run4,67,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,130.3,1,0.0
alpha0_run4,67,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.1->10.0.0.5,2,130.8,1,0.0
alpha0_run4,68,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,134.53,1,0.0
alpha0_run4,69,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.0
alpha0_run4,69,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.2->10.0.0.4,2,100.27,1,0.0
alpha0_run4,70,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.0
alpha0_run4,71,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,122.91,1,0.0
alpha0_run4,71,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.2->10.0.0.4,2,131.09,1,0.0
alpha0_run4,72,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,149.72,1,0.0
alpha0_run4,72,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.1,1,0.0,1,0.0
alpha0_run4,75,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.0
alpha0_run4,75,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.1,1,0.0,1,0.0
alpha0_run4,75,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,90.35,1,0.0
alpha0_run4,76,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,116.63,1,0.0
alpha0_run4,77,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,106.01,1,0.0
alpha0_run4,77,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,109.96,1,0.0
alpha0_run4,78,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.4->10.0.0.2,2,110.34,1,0.0
alpha0_run4,78,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,93.36,1,0.0
alpha0_run4,79,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,55.47,1,0.0
alpha0_run4,79,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.0
alpha0_run4,79,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.0
alpha0_run4,79,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.4->10.0.0.2,2,90.43,1,0.0
alpha0_run4,80,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.4->10.0.0.5,2,89.6,1,0.0
alpha0_run4,81,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.0
alpha0_run4,81,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.2,1,0.0,0,0.0
alpha0_run4,82,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.0
alpha0_run4,82,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.1,1,0.0,1,0.0
alpha0_run4,82,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.0
alpha0_run4,82,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.4->10.0.0.2,2,110.3,1,0.0
alpha0_run4,83,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.4,1,0.0,1,0.0
alpha0_run4,84,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.4->10.0.0.5,2,131.28,1,0.0
alpha0_run4,85,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,121.22,1,0.0
alpha0_run4,85,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.5->10.0.0.2,2,120.46,1,0.0
alpha0_run4,86,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.5->10.0.0.3,2,98.54,1,0.0
alpha0_run4,86,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.1,1,0.0,1,0.0
alpha0_run4,86,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.4->10.0.0.2,2,127.57,1,0.0
alpha0_run4,86,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.5->10.0.0.2,2,108.15,1,0.0
alpha0_run4,87,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.5->10.0.0.2,2,120.4,1,0.0
alpha0_run4,88,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.5->10.0.0.2,2,125.05,1,0.0
alpha0_run4,88,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.5->10.0.0.2,2,91.45,1,0.0
alpha0_run4,88,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.5->10.0.0.4,2,130.9,1,0.0
alpha0_run4,89,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.5->10.0.0.4,2,112.4,1,0.0
alpha0_run4,89,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.5,1,0.0,1,0.0
alpha0_run4,90,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,82.23,1,0.0
alpha0_run4,90,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.5->10.0.0.4,2,151.78,1,0.0
alpha0_run4,90,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,118.25,1,0.0
alpha0_run4,91,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.0
alpha0_run4,91,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,155.89,1,0.0
alpha0_run4,91,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.2->10.0.0.5,2,84.19,1,0.0
alpha0_run4,92,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,149.87,1,0.0
alpha0_run4,92,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.0
alpha0_run4,92,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,165.82,1,0.0
alpha0_run4,92,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.5->10.0.0.1,2,153.28,1,0.0
alpha0_run4,92,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,117.71,1,0.0
alpha0_run4,92,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,157.82,1,0.0
alpha0_run4,92,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,145.25,1,0.0
alpha0_run4,93,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.4->10.0.0.2,2,163.34,1,0.0
alpha0_run4,94,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.2->10.0.0.5,2,139.17,1,0.0
alpha0_run4,95,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.5->10.0.0.4,2,123.79,1,0.0
alpha0_run4,95,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,113.03,1,0.0
alpha0_run4,95,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.5->10.0.0.4,2,75.53,1,0.0
alpha0_run4,96,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.5->10.0.0.4,2,120.3,1,0.0
alpha0_run4,96,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.5->10.0.0.2,2,170.95,1,0.0
alpha0_run4,96,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.1,1,0.0,1,0.0
alpha0_run4,96,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.1->10.0.0.5,2,125.89,1,0.0
alpha0_run4,97,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.1->10.0.0.2,2,159.38,1,0.0
alpha0_run4,97,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,120.88,1,0.0
alpha0_run4,97,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,130.03,1,0.0
alpha0_run4,97,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.0
alpha0_run4,98,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,69.36,1,0.0
alpha0_run4,98,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,106.64,1,0.0
alpha0_run4,98,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,128.16,1,0.0
alpha0_run4,98,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.3,1,0.0,1,0.0
alpha0_run4,99,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.0
alpha0_run4,99,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,164.34,1,0.0
alpha0_run4,99,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,92.32,1,0.0
alpha0_run4,100,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.3->10.0.0.1,2,74.31,1,0.0
alpha0_run4,101,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.3->10.0.0.5,2,83.59,1,0.0
alpha0_run4,101,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.2->10.0.0.5,2,145.91,1,0.0
alpha0_run4,102,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.5,1,0.0,1,0.0
alpha0_run4,103,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.5->10.0.0.2,2,84.79,1,0.0
alpha0_run4,103,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.5,1,0.0,1,0.0
alpha0_run4,103,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,69.72,1,0.0
alpha0_run4,104,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,140.12,1,0.0
alpha0_run4,104,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.3,1,0.0,1,0.0
alpha0_run4,106,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,85.83,1,0.0
alpha0_run4,106,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,120.32,1,0.0
alpha0_run4,106,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.0
alpha0_run4,106,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,130.63,1,0.0
alpha0_run4,107,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.5->10.0.0.4,2,98.51,1,0.0
alpha0_run4,107,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,147.75,1,0.0
alpha0_run4,107,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.5,1,0.0,1,0.0
alpha0_run4,108,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.5->10.0.0.1,2,103.38,1,0.0
alpha0_run4,108,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.5->10.0.0.4,2,141.88,1,0.0
alpha0_run4,109,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.5->10.0.0.1,2,124.5,1,0.0
alpha0_run4,110,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.5->10.0.0.4,2,90.24,1,0.0
alpha0_run4,110,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.5,1,0.0,1,0.0
alpha0_run4,111,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.5,1,0.0,1,0.0
alpha0_run4,111,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.5,1,0.0,1,0.0
alpha0_run4,111,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.5,1,0.0,1,0.0
alpha0_run4,112,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.5,1,0.0,1,0.0
alpha0_run4,114,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.5,1,0.0,1,0.0
alpha0_run4,115,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,106.51,1,0.0
alpha0_run4,117,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.1->10.0.0.4,2,96.63,1,0.0
alpha0_run4,117,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,82.54,1,0.0
alpha0_run4,117,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,126.2,1,0.0
alpha0_run4,118,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.1,1,0.0,1,0.0
alpha0_run4,119,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.1,1,0.0,1,0.0
alpha0_run4,119,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.5,1,0.0,1,0.0
alpha0_run4,120,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.1->10.0.0.4,2,131.33,1,0.0
alpha0_run4,121,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.1->10.0.0.5,2,133.31,1,0.0
alpha0_run4,121,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.5,1,0.0,1,0.0
alpha0_run4,121,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.5->10.0.0.3,2,122.41,1,0.0
alpha0_run4,121,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,181.2,1,0.0
alpha0_run4,122,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,131.93,1,0.0
alpha0_run4,122,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.0
alpha0_run4,122,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.0
alpha0_run4,123,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,125.56,1,0.0
alpha0_run4,123,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.3->10.0.0.5,2,96.19,1,0.0
alpha0_run4,123,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,139.53,1,0.0
alpha0_run4,124,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.4->10.0.0.1,2,93.1,1,0.0
alpha0_run4,124,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.4->10.0.0.5,2,116.49,1,0.0
alpha0_run4,125,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.4->10.0.0.3,2,112.76,1,0.0
alpha0_run4,125,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.0
alpha0_run4,125,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.4->10.0.0.5,2,162.14,1,0.0
alpha0_run4,125,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,107.54,1,0.0
alpha0_run4,126,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,122.6,1,0.0
alpha0_run4,126,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.0
alpha0_run4,127,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.2->10.0.0.4,2,77.92,1,0.0
alpha0_run4,127,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.0
alpha0_run4,129,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,146.45,1,0.0
alpha0_run4,131,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.5->10.0.0.1,2,97.96,1,0.0
alpha0_run4,131,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.5,1,0.0,1,0.0
alpha0_run4,131,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,111.12,1,0.0
alpha0_run4,131,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,130.93,1,0.0
alpha0_run4,131,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.5->10.0.0.3,2,90.02,1,0.0
alpha0_run4,132,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.5,1,0.0,1,0.0
alpha0_run4,133,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,152.46,1,0.0
alpha0_run4,133,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.0
alpha0_run4,133,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.5->10.0.0.2,2,147.75,1,0.0
alpha0_run4,133,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.2->10.0.0.3,2,153.16,1,0.0
alpha0_run4,134,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,121.34,1,0.0
alpha0_run4,134,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,150.33,1,0.0
alpha0_run4,134,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.5,1,0.0,1,0.0
alpha0_run4,137,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.5->10.0.0.1,2,96.2,1,0.0
alpha0_run4,137,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.5,1,0.0,1,0.0
alpha0_run4,137,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.5->10.0.0.3,2,115.27,1,0.0
alpha0_run4,137,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.5,1,0.0,1,0.0
alpha0_run4,138,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.5->10.0.0.1,2,98.32,1,0.0
alpha0_run4,138,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.5->10.0.0.2,2,143.37,1,0.0
alpha0_run4,138,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,75.44,1,0.0
alpha0_run4,139,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.0
alpha0_run4,139,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,152.35,1,0.0
alpha0_run4,140,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.1->10.0.0.4,2,124.89,1,0.0
alpha0_run4,140,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,145.38,1,0.0
alpha0_run4,141,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.3->10.0.0.5,2,67.76,1,0.0
alpha0_run4,141,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.0
alpha0_run4,142,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,113.29,1,0.0
alpha0_run4,142,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,64.13,1,0.0
alpha0_run4,144,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,84.45,1,0.0
alpha0_run4,145,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,134.21,1,0.0
alpha0_run4,145,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.3->10.0.0.1,2,73.99,1,0.0
alpha0_run4,145,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,109.14,1,0.0
alpha0_run4,146,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,172.42,1,0.0
alpha0_run4,148,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,87.58,1,0.0
alpha0_run4,148,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,131.79,1,0.0
alpha0_run4,149,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.0
alpha0_run4,150,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.3->10.0.0.1,2,136.79,1,0.0
alpha0_run4,150,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,73.82,1,0.0
alpha0_run4,151,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,123.39,1,0.0
alpha0_run4,151,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,132.53,1,0.0
alpha0_run4,152,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,81.28,1,0.0
alpha0_run4,153,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,76.41,1,0.0
alpha0_run4,153,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.2->10.0.0.3,2,83.4,1,0.0
alpha0_run4,153,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.2->10.0.0.3,2,92.95,1,0.0
alpha0_run4,153,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.0
alpha0_run4,153,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,128.81,1,0.0
alpha0_run4,153,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.0
alpha0_run4,153,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,134.68,1,0.0
alpha0_run4,154,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,75.62,1,0.0
alpha0_run4,155,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.0
alpha0_run4,156,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.4->10.0.0.1,2,124.49,1,0.0
alpha0_run4,156,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.0
alpha0_run4,157,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.0
alpha0_run4,157,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.0
alpha0_run4,158,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.4->10.0.0.1,2,85.59,1,0.0
alpha0_run4,158,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.4,1,0.0,1,0.0
alpha0_run4,159,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,107.0,1,0.0
alpha0_run4,159,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.0
alpha0_run4,160,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.4->10.0.0.1,2,124.05,1,0.0
alpha0_run4,161,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.2->10.0.0.5,2,71.94,1,0.0
alpha0_run4,161,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.2->10.0.0.5,2,127.63,1,0.0
alpha0_run4,162,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.0
alpha0_run4,162,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.2->10.0.0.5,2,183.35,1,0.0
alpha0_run4,163,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.4->10.0.0.2,2,135.68,1,0.0
alpha0_run4,163,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.4->10.0.0.5,2,114.95,1,0.0
alpha0_run4,163,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.0
alpha0_run4,164,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.4,1,0.0,1,0.0
alpha0_run4,165,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.4->10.0.0.1,2,129.07,1,0.0
alpha0_run4,165,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.5->10.0.0.2,2,123.45,1,0.0
alpha0_run4,166,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,45.55,1,0.0
alpha0_run4,166,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,172.02,1,0.0
alpha0_run4,166,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.4,1,0.0,1,0.0
alpha0_run4,167,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.5->10.0.0.3,2,101.79,1,0.0
alpha0_run4,167,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.5->10.0.0.2,2,147.41,1,0.0
alpha0_run4,168,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.3->10.0.0.1,2,140.29,1,0.0
alpha0_run4,168,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,137.46,1,0.0
alpha0_run4,168,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,134.68,1,0.0
alpha0_run4,169,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.1,1,0.0,1,0.0
alpha0_run4,169,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,136.73,1,0.0
alpha0_run4,169,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.1,1,0.0,1,0.0
alpha0_run4,170,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.1->10.0.0.5,2,151.2,1,0.0
alpha0_run4,170,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.4->10.0.0.2,2,125.27,1,0.0
alpha0_run4,171,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.5->10.0.0.2,2,73.11,1,0.0
alpha0_run4,174,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.5->10.0.0.3,2,105.52,1,0.0
alpha0_run4,176,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.5,1,0.0,1,0.0
alpha0_run4,177,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.4,1,0.0,0,0.0
alpha0_run4,177,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,135.09,1,0.0
alpha0_run4,178,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.5->10.0.0.4,2,116.73,1,0.0
alpha0_run4,180,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.5->10.0.0.3,2,141.09,1,0.0
alpha0_run4,181,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.5,1,0.0,1,0.0
alpha0_run4,181,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.5,1,0.0,1,0.0
alpha0_run4,181,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.5->10.0.0.1,2,109.09,1,0.0
alpha0_run4,181,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,106.48,1,0.0
alpha0_run4,181,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.1,1,0.0,1,0.0
alpha0_run4,183,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.5->10.0.0.3,2,44.25,1,0.0
alpha0_run4,184,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.5,1,0.0,1,0.0
alpha0_run4,184,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,66.95,1,0.0
alpha0_run4,184,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.1->10.0.0.5,2,136.81,1,0.0
alpha0_run4,185,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.5->10.0.0.4,2,165.12,1,0.0
alpha0_run4,186,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,116.74,1,0.0
alpha0_run4,186,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,137.94,1,0.0
alpha0_run4,189,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.1->10.0.0.5,2,91.54,1,0.0
